"V1" "V2" "V3"
"144" 0.524109114159557 0.379948631039285 0.0959422548011586
"145" 0.542104791475032 0.342256175262311 0.115639033262658
"146" 0.544489282440331 0.4107815044425 0.0447292131171687
"147" 0.571879177690237 0.425753216068396 0.00236760624136625
"148" 0.577343243295532 0.377958956184766 0.0446978005197017
"149" 0.549554677732451 0.355830500335156 0.0946148219323931
"150" 0.532629949133902 0.401265484004759 0.0661045668613392
"151" 0.563323542356276 0.38163848175963 0.055037975884094
"152" 0.557042524111354 0.349956308370639 0.093001167518007
"153" 0.545666145863874 0.38638184474787 0.0679520093882567
"154" 0.561700657635578 0.347628314222653 0.0906710281417691
"155" 0.5308780803554 0.376684835797557 0.0924370838470431
"156" 0.53092896236042 0.400876272714741 0.0681947649248387
"157" 0.548856126818458 0.377860138273548 0.0732837349079935
"158" 0.553023263321337 0.352734229770841 0.0942425069078212
"159" 0.542937419784948 0.352362550275246 0.104700029939807
"160" 0.552120324831103 0.373759084533021 0.0741205906358763
"161" 0.554114709336073 0.360237417155967 0.08564787350796
"162" 0.541956751706056 0.37958732420641 0.0784559240875348
"163" 0.556952308453347 0.345665896553992 0.0973817949926616
"164" 0.542392778644811 0.397695807712552 0.059911413642637
"165" 0.559503569897387 0.316358557095288 0.124137873007325
"166" 0.559856720079742 0.327465691765309 0.112677588154949
"167" 0.587069251844087 0.323264304963938 0.0896664431919755
"168" 0.565800540743654 0.346188187183321 0.0880112720730244
"169" 0.541047864363294 0.193669120957158 0.265283014679548
"170" 0.546766908808518 0.315262714232243 0.137970376959239
"171" 0.574841732704804 0.318122814659843 0.107035452635353
"172" 0.574187282421021 0.333490866082848 0.0923218514961309
"173" 0.553647369764734 0.343630714053955 0.102721916181311
"174" 0.545515422464466 0.180301087445552 0.274183490089982
"175" 0.579621377590463 0.29336808462561 0.127010537783927
"176" 0.555468484372384 0.317964433365281 0.126567082262336
"177" 0.559833490729159 0.333876461617184 0.106290047653656
"178" 0.563333473270331 0.327066762765904 0.109599763963765
"179" 0.540212086439485 0.19602417872413 0.263763734836385
"180" 0.657150789514272 0.337720483488382 0.00512872699734572
"181" 0.553066248313881 0.32114444066635 0.12578931101977
"182" 0.564452822550009 0.324197234339271 0.11134994311072
"183" 0.555736753003391 0.340364294366134 0.103898952630474
"184" 0.511596763059427 0.179353499988275 0.309049736952298
"185" 0.554664427287793 0.303705213023968 0.141630359688239
"186" 0.546863916049354 0.322874703129513 0.130261380821134
"187" 0.553486940051008 0.337212702027943 0.109300357921048
"188" 0.551964085207528 0.344862566271129 0.103173348521343
"189" 0.526246167478513 0.235688407206168 0.238065425315319
"190" 0.551868766982468 0.320330788301039 0.127800444716493
"191" 0.538640569507371 0.318802812661275 0.142556617831354
"192" 0.573467283110442 0.30059325236687 0.125939464522688
"193" 0.543660789095655 0.345251607557014 0.111087603347331
"194" 0.54666498821243 0.316898054217125 0.136436957570445
"195" 0.575692583792621 0.274302163018144 0.150005253189234
"196" 0.55286906764662 0.335038944137509 0.112091988215871
"197" 0.55963370280196 0.349501453537909 0.0908648436601306
"198" 0.541799848536055 0.308852856977423 0.149347294486522
"199" 0.566849767149492 0.313170607606151 0.119979625244357
"200" 0.581472297828988 0.34902675704728 0.0695009451237315
"201" 0.54606027681103 0.344469400167245 0.109470323021725
"202" 0.557792569694584 0.213427176616165 0.22878025368925
"203" 0.548028086895052 0.331833856712986 0.120138056391962
"204" 0.558240599240362 0.33272046426281 0.109038936496827
"205" 0.568764320606408 0.332287493241118 0.0989481861524743
"206" 0.556517975818871 0.341170975163597 0.102311049017532
"207" 0.543166662116574 0.306793135499322 0.150040202384104
"208" 0.581010288485696 0.298269733301869 0.120719978212435
"209" 0.550758171151395 0.297667379131128 0.151574449717477
"210" 0.581371301693791 0.295239737914333 0.123388960391876
"211" 0.591079565366633 0.28654243456121 0.122378000072158
"212" 0.57495511139156 0.304706421197375 0.120338467411066
"213" 0.576937771896385 0.293090970267892 0.129971257835723
"214" 0.565369331471208 0.193003211181902 0.24162745734689
"215" 0.571148814005651 0.204508046727127 0.224343139267222
"216" 0.585169928663304 0.189708572286299 0.225121499050397
"217" 0.590964392323972 0.16878703979964 0.240248567876389
"218" 0.57575028439309 0.207668505227582 0.216581210379328
"219" 0.581582850420462 0.187794503412487 0.230622646167051
"220" 0.594934052516082 0.188092911292404 0.216973036191514
"221" 0.540246230340915 0.208964731358536 0.250789038300549
"222" 0.55399111896725 0.206710937951137 0.239297943081613
"223" 0.586552842834752 0.187142544268874 0.226304612896373
"224" 0.620295372710968 0.180071607999648 0.199633019289384
"225" 0.627467497876674 0.170816098075054 0.201716404048271
"226" 0.621936016893144 0.170106483860824 0.207957499246032
"227" 0.567095317190546 0.187260431825469 0.245644250983985
"228" 0.580547932555277 0.188563025060292 0.230889042384431
"229" 0.552552164559298 0.191032280197604 0.256415555243098
"230" 0.58271907099963 0.195750810827509 0.22153011817286
"231" 0.570184388289724 0.209588320571205 0.220227291139072
"232" 0.569863027828557 0.208108077533641 0.222028894637802
"233" 0.586923065586261 0.192728274627206 0.220348659786533
"234" 0.574321071649807 0.196592124837771 0.229086803512422
"235" 0.57748950976211 0.185368245663404 0.237142244574486
"236" 0.58798437251018 0.200865771950528 0.211149855539292
"237" 0.585270924677099 0.183813732943754 0.230915342379147
"238" 0.569148969906544 0.206199728795377 0.224651301298079
"239" 0.582862638891425 0.189888549097363 0.227248812011212
"240" 0.573855790826845 0.202211912952962 0.223932296220194
"241" 0.583467319177028 0.190981593868567 0.225551086954405
"242" 0.587024897471955 0.184688254389474 0.228286848138571
"243" 0.559007186258793 0.189294282871713 0.251698530869494
"244" 0.56935877821974 0.171338338183062 0.259302883597198
"245" 0.575865853254587 0.192727483461171 0.231406663284242
"246" 0.543101479822139 0.173882023522636 0.283016496655225
"247" 0.554893880264426 0.315280730466935 0.129825389268638
"248" 0.570970326039315 0.298735711743204 0.130293962217481
"249" 0.618174100175004 0.179527059664636 0.202298840160361
"250" 0.590065104462312 0.195784014724648 0.21415088081304
"251" 0.608848587544997 0.171997871521809 0.219153540933194
"252" 0.56014715551035 0.201326258399494 0.238526586090156
"253" 0.561945972535464 0.210020271640104 0.228033755824432
"254" 0.600405058801489 0.182835180733825 0.216759760464686
"255" 0.583308152110244 0.188948891239607 0.227742956650149
"256" 0.622556484096527 0.171480276556573 0.2059632393469
"257" 0.583906163645336 0.175939189482099 0.240154646872565
"258" 0.586258519119244 0.176235939596587 0.237505541284169
"259" 0.539838074965903 0.196887861961067 0.26327406307303
"260" 0.54188611923734 0.21505099120751 0.24306288955515
"261" 0.572677502911473 0.193096264956919 0.234226232131607
"262" 0.577673419268377 0.212883666897239 0.209442913834384
"263" 0.547774539299423 0.201957640178874 0.250267820521703
"264" 0.578600636933556 0.190559094675296 0.230840268391148
"265" 0.581214614472186 0.18819760761651 0.230587777911304
"266" 0.566745541513403 0.193391631315092 0.239862827171505
"267" 0.573598411785382 0.205445279486365 0.220956308728254
"268" 0.590450018352572 0.1663839226271 0.243166059020328
"269" 0.565561297272929 0.210208444910606 0.224230257816464
"270" 0.611235446789992 0.176517398086623 0.212247155123385
"271" 0.620280813255781 0.165022145675409 0.214697041068809
"272" 0.58762576699366 0.167443069978059 0.24493116302828
"273" 0.572023167681014 0.187999150966929 0.239977681352057
"274" 0.538134198258201 0.327626271237676 0.134239530504124
"275" 0.553667655124081 0.293831147282439 0.15250119759348
"276" 0.577296426896169 0.332721649797622 0.089981923306209
"277" 0.536263687653743 0.370493044458925 0.0932432678873324
"278" 0.530321451893192 0.321432288488583 0.148246259618225
"279" 0.549662501440111 0.30342718770224 0.146910310857649
"280" 0.56050481117648 0.207020966785997 0.232474222037523
"281" 0.664575521655659 0.158891157715951 0.17653332062839
"282" 0.579483738417799 0.279557175600133 0.140959085982069
"283" 0.547742514899575 0.342936439839182 0.109321045261243
"284" 0.535109617574912 0.330630215755463 0.134260166669625
"285" 0.570953508875007 0.316649958107727 0.112396533017266
"286" 0.544403065367547 0.348388621297024 0.107208313335428
"287" 0.564172868107836 0.335095051999997 0.100732079892167
"288" 0.561086299294716 0.275682942499505 0.163230758205779
"289" 0.555482636457512 0.34286583302993 0.101651530512559
"290" 0.566352450818318 0.208000633945626 0.225646915236055
"291" 0.648357778282944 0.16043496855088 0.191207253166176
"292" 0.531558154799363 0.227713479396294 0.240728365804343
"293" 0.558472488191201 0.212979801794244 0.228547710014554
"294" 0.545632983025601 0.35147620983692 0.102890807137479
"295" 0.559979493374421 0.205866421459205 0.234154085166373
"296" 0.555796992480273 0.280527763004696 0.16367524451503
"297" 0.562529925569415 0.344527047025088 0.0929430274054975
"298" 0.623973886141461 0.180968548337865 0.195057565520674
"299" 0.544355032966557 0.217620110712237 0.238024856321207
"300" 0.564421266748042 0.295331740045956 0.140246993206002
"301" 0.565802007846798 0.201673464890757 0.232524527262444
"302" 0.536468890472198 0.295718908841053 0.167812200686749
"303" 0.60080466589369 0.185851115908392 0.213344218197918
"304" 0.640679039581392 0.168612356700796 0.190708603717812
"305" 0.539377901434211 0.361486650660778 0.0991354479050102
"306" 0.557834883512512 0.270418352170755 0.171746764316733
"307" 0.555535586018033 0.22106794359824 0.223396470383728
"308" 0.5749257466664 0.208722933993556 0.216351319340044
"309" 0.65344384478764 0.156231361223242 0.190324793989118
"310" 0.531833678938779 0.206216439216924 0.261949881844298
"311" 0.55332923053218 0.355762095185788 0.0909086742820323
"312" 0.608853040778136 0.169861947899063 0.221285011322801
"313" 0.645953091102385 0.153542259254514 0.200504649643101
"314" 0.674008231138777 0.140864051084116 0.185127717777107
"315" 0.575322901156448 0.203068808217693 0.221608290625859
"316" 0.565688777579888 0.217660108650973 0.21665111376914
"317" 0.539583104059274 0.208719660025622 0.251697235915104
"318" 0.534561168757956 0.221276122085878 0.244162709156166
"319" 0.611098559343745 0.177517937261191 0.211383503395065
"320" 0.660518945277909 0.156269094362475 0.183211960359617
"321" 0.536711373468748 0.225150762293416 0.238137864237836
"322" 0.569948443399943 0.206200830913854 0.223850725686203
"323" 0.611345347985849 0.178019464180355 0.210635187833796
"324" 0.55395306350666 0.208675722888151 0.237371213605188
"325" 0.639629092607105 0.165435556743383 0.194935350649512
"326" 0.642365522301268 0.149350049453018 0.208284428245714
"327" 0.555350182384702 0.187271761103774 0.257378056511524
"328" 0.538223067350721 0.215457487295628 0.246319445353651
"329" 0.637991148830648 0.154547968061328 0.207460883108024
"330" 0.544508205275699 0.214923382187192 0.240568412537109
"331" 0.661087690798256 0.143652133754913 0.19526017544683
"332" 0.686402501135929 0.159165129049778 0.154432369814293
"333" 0.459226825551435 0.302576921563766 0.2381962528848
"334" 0.646928277033365 2.8593543844767e-05 0.353043129422791
"335" 0.999982169212092 1.0140747956836e-05 7.69003995093589e-06
"336" 0.311789050116929 0.0107218914413849 0.677489058441686
"337" 0.997640601196212 7.81618554496845e-06 0.00235158261824296
"338" 0.999959097607936 1.29230638532738e-05 2.79793282105048e-05
"339" 0.999984369851263 7.68847271784934e-06 7.94167601941731e-06
"340" 0.513268968590229 0.00114478026461716 0.485586251145154
"341" 0.459829694213627 0.00184114670768697 0.538329159078686
"342" 0.274468080757387 0.00980371129063609 0.715728207951976
"343" 0.660667311909601 0.000616113488744574 0.338716574601655
"344" 0.176153133386427 0.00106077722187355 0.822786089391699
"345" 0.136357220472712 0.00291731411670874 0.860725465410579
"346" 0.342381369642067 7.93666594630306e-05 0.65753926369847
"347" 0.286424771013711 0.534856995526023 0.178718233460265
"348" 0.814707611512151 0.00040356148507844 0.184888827002771
"349" 0.585258162262879 0.414484868495935 0.000256969241186177
"350" 0.0288999559771276 0.000115873713350564 0.970984170309522
"351" 0.785838041356347 0.000734493419726849 0.213427465223926
"352" 0.967515725632307 6.648755053848e-05 0.0324177868171545
"353" 0.413827134737915 0.471055123080542 0.115117742181543
"354" 0.458691731180563 0.433276194937917 0.10803207388152
"355" 0.975045520263284 0.0223164237238233 0.00263805601289237
"356" 0.0874706316484845 0.609834305275965 0.302695063075551
"357" 0.0492250069570431 0.00206531540855101 0.948709677634406
"358" 0.0133143242176467 0.894510141476745 0.092175534305608
"359" 0.0771878567484031 0.906077739731951 0.0167344035196463
"360" 0.88861714127864 0.11136843081555 1.44279058100793e-05
"361" 0.478218644162017 0.299616440951589 0.222164914886395
"362" 0.57219919510476 0.343123261725218 0.0846775431700216
"363" 0.0853140766465474 0.606944396062643 0.307741527290809
"364" 0.613486572151475 0.238857966735256 0.14765546111327
"365" 0.785918613290399 0.213870081139813 0.000211305569788193
"366" 0.211352374987564 0.570827603857312 0.217820021155123
"367" 0.306507921856188 0.496564597295616 0.196927480848195
"368" 0.0220451456523987 0.588960449027698 0.388994405319903
"369" 0.117020094267843 0.677559101911114 0.205420803821043
"370" 0.929810772106501 0.0701175493977994 7.16784956999241e-05
"371" 0.213365850575663 0.000205193741042291 0.786428955683295
"372" 0.894215156288719 0.000206870592576902 0.105577973118704
"373" 0.9932069598807 1.04792062750959e-05 0.00678256091302447
"374" 0.021382735390011 0.978038495038637 0.000578769571351932
"375" 0.593856523585626 0.406049010734033 9.44656803412428e-05
"376" 0.489115130727813 0.510719697511732 0.000165171760455167
"377" 0.806059783000235 0.000950259256170045 0.192989957743595
"378" 0.138228748021231 0.00943936132277756 0.852331890655991
"379" 0.47122107889935 0.000274128907746592 0.528504792192904
"380" 0.115631949999503 0.0141571610572551 0.870210888943241
"381" 0.664336227835511 0.000297007531953666 0.335366764632536
"382" 0.2348400538095 0.000198724798461201 0.764961221392039
"383" 0.0695045355545664 0.00476897950680258 0.925726484938631
"384" 0.211478044249474 7.02601787553487e-05 0.788451695571771
"385" 0.41185288669597 0.588101840552344 4.52727516853497e-05
"386" 0.441119140435671 0.55873402186155 0.000146837702779557
"387" 0.796595716260043 0.203375409577695 2.88741622613607e-05
"388" 0.961542304522293 0.0384488616944719 8.83378323482717e-06
"389" 0.0336986547790245 0.965863668893146 0.000437676327829776
"390" 0.514322023399262 0.485382997344623 0.000294979256115381
"391" 0.941633758241895 0.0583530774294286 1.31643286764812e-05
"392" 0.973631307147406 0.000246381208578458 0.0261223116440157
"393" 0.87584658919031 0.000964670254125221 0.123188740555565
"394" 0.59164168057042 1.13810529964424e-05 0.408346938376584
"395" 0.999881683362794 3.18536077549093e-05 8.64630294505329e-05
"396" 0.765239932183068 0.23189746366273 0.00286260415420165
"397" 0.999171013646794 0.000630074589256236 0.000198911763949784
"398" 0.919724863969892 0.0770802515169192 0.00319488451318837
"399" 0.999986776232801 6.79239021878435e-06 6.4313769800462e-06
"400" 0.99988219888031 9.35118159582537e-05 2.42893037319324e-05
"401" 0.423463303656384 0.000526713399076696 0.576009982944539
"402" 0.578324973223119 0.387210494460491 0.0344645323163901
"403" 0.458849585917507 0.0251786951248517 0.515971718957641
