"V1" "V2" "V3" "V4"
"90" 0.637887178140191 0.013680266002695 0.167134070143739 0.181298485713375
"91" 0.420881822219346 0.0466126611901503 0.132674150362923 0.399831366227581
"92" 0.834006558374598 0.125758561788977 0.0210418345162908 0.0191930453201341
"93" 0.00151363854911745 2.80645927115716e-05 0.21376637948288 0.784691917375291
"94" 0.452829559403868 0.0437062680575793 0.133102950021922 0.370361222516631
"95" 0.736903561939307 0.101153118127105 0.0434482722253167 0.118495047708271
"96" 0.833609667537168 0.124979323814353 0.0184377877356961 0.0229732209127826
"97" 0.856165109387828 0.125888110422927 0.00843961032672343 0.00950716986252197
"98" 0.82856585330904 0.107784781460587 0.0578540507689448 0.0057953144614279
"99" 0.764336658181404 0.0648241925684439 0.118561522979441 0.0522776262707113
"100" 0.750310473228153 0.102878341415223 0.056078872077242 0.0907323132793812
"101" 0.817642376703603 5.24947961562456e-05 0.178311564577002 0.00399356392323909
"102" 0.774829134093556 0.0292611917990827 0.150472648134043 0.0454370259733177
"103" 0.829887862819694 0.0406866110359467 0.128780082619612 0.000645443524748176
"104" 0.122462159448285 0.0258758501782131 0.187071244045962 0.66459074632754
"105" 0.842333163654942 0.0986053102116758 0.0498199969581532 0.0092415291752288
"106" 0.678839824620942 0.0659119090483038 0.168346989112888 0.086901277217867
"107" 0.6890689878798 0.0435541609529284 0.139436666926125 0.127940184241147
"108" 0.00755441103843998 0.000283891910889072 0.18520396539997 0.806957731650701
"109" 0.133238792386123 0.00623777545503132 0.145006228686784 0.715517203472061
"110" 0.56879540369957 0.142471879709577 0.00654762111553292 0.28218509547532
"111" 0.460588947289097 0.0723960450256736 0.115437784597674 0.351577223087555
"112" 0.13217655420147 0.000131149455759759 0.182007130051823 0.685685166290948
"113" 0.325143606997031 0.143461717474222 0.00385610660955094 0.527538568919197
"114" 0.789741793450751 0.00417783575558006 0.204249004005718 0.00183136678795033
"115" 0.30878318439271 0.134317805288803 0.0128952864636993 0.544003723854787
"116" 0.79304005797247 0.0935888487941809 0.0776682520010342 0.0357028412323152
"117" 0.451817238398556 0.128390912467943 0.0207279586586109 0.39906389047489
"118" 0.758286740386718 0.0408520305555998 0.142531948018189 0.0583292810394934
"119" 0.261479275282266 0.138608054533534 0.0111967227345833 0.588715947449616
"120" 0.817323193116266 0.0452732959402458 0.130383363652655 0.00702014729083269
"121" 0.0526698015571744 0.136337175371488 0.000215334531303347 0.810777688540034
"122" 0.799165070826579 0.0786650429724064 0.107398155729302 0.0147717304717126
"123" 0.013551614598677 0.147247433431654 0.0016102766393745 0.837590675330295
"124" 0.00902739615316186 0.00974831069354994 0.144457555950408 0.83676673720288
"125" 0.000168193303580178 0.154494175371836 0.000625165223865919 0.844712466100718
"126" 0.158505368077147 0.000197835865546009 0.193425546211555 0.647871249845752
"127" 0.700222656214334 0.143816462047581 0.00253556237966708 0.153425319358418
"128" 0.559360497492258 0.0246248824638072 0.128617230435086 0.28739738960885
"129" 0.102125173659937 0.119625421805552 0.0409859038888721 0.737263500645639
"130" 0.793864579036832 0.107913815269751 0.0534004317773707 0.0448211739160463
"131" 0.0140774460660417 0.0881994421152612 0.0859644464894121 0.811758665329285
"132" 0.841028223050269 0.15447539625064 0.00163060515393461 0.0028657755451565
"133" 0.827801985205169 0.069861737554167 0.102270041650761 6.62355899030613e-05
"134" 0.844367747944253 0.120277772947384 0.0351978672228856 0.000156611885477054
"135" 0.0920518296494057 0.128926301240331 0.00993233994036177 0.769089529169902
"136" 0.192459030369081 0.131060025736172 0.0202128000056294 0.656268143889118
"137" 0.803679865249353 0.143538777043261 3.6784339036234e-05 0.0527445733683495
"138" 0.010778741226859 0.127858915638312 0.0523348895096332 0.809027453625196
"139" 0.0853129653110104 0.143587589225919 0.000556243527417524 0.770543201935653
"140" 0.414379570620378 0.0900048715955899 0.069785923746616 0.425829634037417
"141" 0.000421127856228328 0.144760565347968 0.00247082975122467 0.852347477044579
"142" 0.0455263467251439 0.107152471495863 0.0439871710848691 0.803334010694124
"143" 0.847702942007834 0.135461501982964 0.0167452771089492 9.02789002536419e-05
"144" 0.000864094671195397 0.000344796042276459 0.17522204250708 0.823569066779448
"145" 0.168670487296753 0.0878410303593448 0.0825988280610917 0.66088965428281
"146" 0.000802105832302381 0.138771980890849 2.42768568706221e-05 0.860401636419978
"147" 0.838782759905885 0.153837151657365 0.000783423329931178 0.00659666510681912
"148" 0.627057590237597 0.133313459734134 0.0229408142221433 0.216688135806126
"149" 0.0912877083924118 0.0154607976666318 0.144521652319213 0.748729841621743
"150" 0.686462963150147 0.00153682393825466 0.14410540505819 0.167894807853408
"151" 0.482400860953275 0.143760874173594 0.00112884158902002 0.372709423284111
"152" 0.15170829913213 0.146194351582832 0.000161785660371592 0.701935563624666
"153" 0.016411519429323 0.11598123559027 0.0374878009192667 0.830119444061141
"154" 0.337816571586698 0.145584921232592 0.00220009874222223 0.514398408438488
"155" 0.20017941988751 0.132234687033074 0.0159021768950133 0.651683716184402
"156" 0.838316322175097 0.115026472345557 0.0459221057953452 0.00073509968400104
"157" 0.137458855221014 0.0828242195226207 0.0780775294509009 0.701639395805465
"158" 0.218941066411284 0.137762892361426 0.00590799063873076 0.637388050588559
"159" 0.00766329270313893 0.0758363673214306 0.0936997375099874 0.822800602465443
"160" 0.83256349215679 0.136806116393433 0.0185420604173453 0.0120883310324323
"161" 0.162997946364327 0.13616149949683 0.000132154322839651 0.700708399816003
"162" 0.0500010100636279 0.000209009255018567 0.170580510476038 0.779209470205316
"163" 0.16024280596846 0.011904754474546 0.150520062204881 0.677332377352113
"164" 0.806592568731058 0.0607320678702174 0.0967838806861484 0.0358914827125762
"165" 0.218183935295025 0.00779182542815943 0.17099017958219 0.603034059694625
"166" 0.000280028302414597 0.0228989675845194 0.150451189345508 0.826369814767558
"167" 0.764498899073218 0.00105681660154743 0.158502259380156 0.0759420249450791
"168" 0.195312319715346 0.10600470072469 0.0506652964926613 0.648017683067303
"169" 0.793404656185078 0.145321305150646 0.00314234975370049 0.0581316889105753
"170" 0.000120090772042902 0.0879446828704332 0.0866348893874293 0.825300336970095
"171" 0.389965287567738 0.143974901577992 0.00320687312188823 0.462852937732382
"172" 0.492243810202852 0.11821448391938 0.0296925994634839 0.359849106414285
"173" 0.303961672276511 0.110590876772006 0.0523277364788718 0.533119714472611
"174" 0.802459625313995 0.117811434230687 0.0518877983135732 0.027841142141745
"175" 0.791777095011351 0.119546428557954 0.0404650535230365 0.0482114229076592
"176" 0.0166393132744611 0.0720534820217183 0.104468706528256 0.806838498175564
"177" 0.651571117409032 0.146309076046005 7.79884944227579e-05 0.20204181805054
"178" 0.0448245402209998 0.0640529428756395 0.106013669490938 0.785108847412422
"179" 0.23684188100503 0.0121313025435309 0.201793577151679 0.54923323929976
"180" 0.679859039886609 0.141234028115678 0.00650645216492831 0.172400479832784
"181" 0.227622206696943 0.000606607508440292 0.17363582817361 0.598135357621007
"182" 4.53833777130321e-05 0.100778334610411 0.059396287169279 0.839779994842597
"183" 0.131935426196088 0.0999298028385837 0.0563174565543446 0.711817314410983
"184" 0.761433798251048 0.00029257749541363 0.198293625396447 0.0399799988570917
"185" 0.550244589392184 0.10689639517554 0.0591860819436808 0.283672933488596
"186" 0.831061342667617 0.131445497130141 0.0292699722973303 0.00822318790491149
"187" 0.150415707331812 0.0565251080890327 0.103963608195197 0.689095576383958
"188" 0.400173725237143 0.033150300005912 0.126514128975846 0.440161845781099
"189" 0.00426106484139226 0.0697636647574578 0.124946074353209 0.801029196047941
"190" 0.00391796924090561 0.0859078449744989 0.0949229761828946 0.815251209601701
"191" 0.723782464315909 0.133550554105881 0.0173699088039888 0.125297072774222
"192" 0.137187738877433 0.0481188961072262 0.131247139360026 0.683446225655314
"193" 0.0379653686795153 0.0901511763506838 0.0639398737878642 0.807943581181937
"194" 0.456407373940449 0.000321320083681501 0.169901750502073 0.373369555473796
"195" 0.818802609021736 0.00273431373067678 0.162049951403779 0.016413125843809
"196" 0.210487251879595 0.0772305085737855 0.086508664266006 0.625773575280614
"197" 0.836439444392485 0.151574734721737 0.000195967385420895 0.0117898535003568
"198" 0.478245079302575 0.0959566352348201 0.0689536072774149 0.35684467818519
"199" 0.824072974911147 0.00345278720259993 0.165918774838928 0.00655546304732571
"200" 0.0630804395649142 0.138240603243633 0.00740954874930676 0.791269408442146
"201" 0.128540033176773 0.000168266433821084 0.167661056494187 0.703630643895219
"202" 0.515630466444124 0.00639002704835593 0.184687521113368 0.293291985394152
"203" 0.112238483021512 0.135102078279155 0.0176997383349511 0.734959700364382
"204" 0.0346992825470528 0.131420059413753 0.0189902763963498 0.814890381642844
"205" 0.465286533136824 0.00215160242399938 0.153465748196717 0.379096116242459
"206" 0.529917502222109 0.0696764753105551 0.0946934983503711 0.305712524116965
"207" 0.00143461896482845 0.0879619386556524 0.0903099566242975 0.820293485755222
"208" 0.306946642318931 0.00320465005613771 0.166800979166483 0.523047728458448
"209" 0.763451345134724 0.0687130973110447 0.100925383089094 0.0669101744651367
"210" 0.0614536050133163 0.0952436515427515 0.0736712422325209 0.769631501211411
"211" 0.775579765734742 0.00351674192808449 0.160763557957653 0.0601399343795211
"212" 0.00689170868993831 0.0689044174100749 0.0995331060349132 0.824670767865074
"213" 0.831580166559673 0.140856093598853 7.04395367511023e-05 0.0274933003047233
"214" 0.578632742152552 0.0467216396984011 0.141710651606588 0.232934966542459
"215" 0.777702008152227 0.00091810831716178 0.184723769415351 0.0366561141152599
"216" 0.529972996483041 0.0641880579230687 0.116718797274528 0.289120148319362
"217" 0.369045898701418 0.0604187472601 0.12752613902341 0.443009215015072
"218" 0.510083662758999 0.0364146733295181 0.150960073643748 0.302541590267735
"219" 0.780148365643008 0.0132285608173222 0.170145618986456 0.0364774545532141
"220" 0.412545278858607 0.00574537031893211 0.190644477213512 0.391064873608949
"221" 0.28518090618375 0.00263125914780421 0.195058310825373 0.517129523843073
"222" 0.0703611396421022 0.0269442695446858 0.178004173977215 0.724690416835997
"223" 0.835036862113366 0.138487203162235 0.000482930431036911 0.0259930042933615
"224" 0.289883401824661 0.0880311618217008 0.0824866268996769 0.539598809453961
"225" 0.355835032974785 0.055116412378839 0.121962904543719 0.467085650102656
"226" 0.657143808429476 0.133519798419129 0.00014697541480893 0.209189417736587
"227" 0.822425254531026 0.0459335599780502 0.13160082956945 4.03559214741269e-05
"228" 0.820423528639256 0.0701461068929069 0.108673855815158 0.000756508652679339
"229" 0.472724986272933 0.0302986305682015 0.163202222677633 0.333774160481233
"230" 0.3515068635434 0.0186411447379383 0.176464302219677 0.453387689498984
"231" 0.492058142540126 0.00458701958280996 0.183360890411378 0.319993947465686
"232" 0.410285104562107 0.111233844645508 0.0449207955801239 0.433560255212261
"233" 0.850796220048705 0.129794231431507 0.0186276034617037 0.000781945058084537
"234" 0.596443089780894 0.0592519067605044 0.112954659020856 0.231350344437746
"235" 0.814332943275188 0.000762710213427474 0.184830745499349 7.3601012035703e-05
"236" 0.0475768262144305 0.000704583365010312 0.200373019375543 0.751345571045016
"237" 0.52149001064174 0.140335359044714 0.00173454526309611 0.336440085050451
"238" 0.30160356602916 0.000294851819563284 0.196798437595823 0.501303144555454
"239" 0.787404867284503 0.00155941473600581 0.180296046686117 0.030739671293374
"240" 0.427690968388017 0.0168521738544914 0.170411942763296 0.385044914994196
"241" 0.00506713623389394 0.14374002436361 0.00184979280790266 0.849343046594593
"242" 0.814367197087138 0.0273804871533357 0.15620464378604 0.00204767197348622
"243" 0.707108306677207 0.0850454087967219 0.0858700967767465 0.121976187749325
"244" 0.71971841801855 0.0632878223861516 0.118232927219134 0.0987608323761641
"245" 0.821024434097992 0.0508727161072063 0.127891616163842 0.000211233630959681
"246" 0.0222381862312512 0.00553158600641331 0.221288294452815 0.750941933309521
"247" 0.35587402893683 0.137705711970618 0.00600027452491474 0.500419984567638
"248" 0.196590322270419 0.0582515151838206 0.117430040257805 0.627728122287955
"249" 0.542328240796799 0.118004572994868 0.0346067014379129 0.305060484770421
"250" 0.0310748897625353 0.0373464291744921 0.166404603517389 0.765174077545584
"251" 0.816855737836126 0.108209893074657 0.0599893773332481 0.0149449917559694
"252" 0.000516180703571413 0.130981648033641 0.0298942335522972 0.83860793771049
"253" 0.713365861036275 0.137205954122087 0.00157106040979131 0.147857124431847
"254" 0.833114335432958 0.0165485416986924 0.150191113192219 0.000146009676130858
"255" 0.831196063479873 0.128169891341043 0.0283152996553959 0.0123187455236877
"256" 0.004134764333811 0.110214234997039 0.0579806628969764 0.827670337772174
"257" 0.608256110017823 0.0570958408059357 0.125695468889582 0.208952580286659
"258" 0.814511813886387 0.0313703608419959 0.153161039324205 0.000956785947412717
"259" 0.0162009911708454 0.0192195198169768 0.195980554258504 0.768598934753674
"260" 0.416417360726171 0.000374706231757538 0.193538885059702 0.38966904798237
"261" 0.811888685203121 0.00157444834037367 0.182227654394512 0.00430921206199331
"262" 0.636541472007054 0.0237267235430044 0.164606343514443 0.175125460935498
"263" 0.45130921409295 0.0396117027667183 0.155837098467575 0.353241984672756
"264" 0.289353347234627 0.031090199895292 0.160681718965232 0.518874733904849
"265" 0.826007185626536 0.0523577760546201 0.121563214521415 7.18237974285174e-05
"266" 0.837349589931437 0.0927342869470229 0.0698710432782564 4.50798432835808e-05
"267" 0.00978903894998191 0.000109470112906288 0.207084437117516 0.783017053819595
"268" 0.437405093836526 0.00531869157916196 0.194365204199841 0.362911010384471
"269" 0.000176266353507373 0.000651726180669623 0.210272915591023 0.7888990918748
"270" 0.15550591457055 0.00621898492252029 0.193516650230064 0.644758450276865
"271" 0.75016707678758 0.0885539213355149 0.0741886961057747 0.0870903057711299
"272" 0.0322706272234294 0.0378075277205153 0.171412545295752 0.758509299760303
"273" 0.809909171361919 0.00207841697855031 0.179352537603966 0.00865987405556456
"274" 0.000630706792769004 0.0586646889038808 0.12004594996977 0.82065865433358
"275" 0.295706705820386 0.14615122938126 0.0116890386747913 0.546453026123563
"276" 0.579942376208896 0.1372973332496 0.0199694247723177 0.262790865769186
"277" 0.812492635403033 0.147743628317301 0.00784954872971585 0.0319141875499494
"278" 0.000336254302038161 0.00327943818342088 0.193937740300131 0.80244656721441
"279" 0.000911045090178924 0.0622037607735961 0.127918734571293 0.808966459564932
"280" 0.311679690164418 0.000526520612644768 0.211057438109565 0.476736351113372
"281" 0.441421416312154 0.06161626330203 0.117540027319224 0.379422293066592
"282" 0.525170531828586 0.0827922559387034 0.0881096970501307 0.303927515182579
"283" 0.0873900698793229 0.0778249095954861 0.0972302604808103 0.737554760044381
"284" 0.826939171836358 0.000165994651952906 0.172388901639213 0.000505931872475246
"285" 0.783122469591297 0.0126110732660482 0.154621140697343 0.0496453164453116
"286" 0.304570250777952 0.127443619094205 0.02528857252938 0.542697557598463
"287" 0.0464075384593178 0.0495747428489152 0.124049857711814 0.779967860979953
"288" 0.677632989233803 0.135751142751479 0.00990063742609008 0.176715230588628
"289" 0.285439937853012 0.00030965369771974 0.164309623878634 0.549940784570635
"290" 0.443827635678427 0.000166693420843123 0.204808642528459 0.351197028372271
"291" 0.109385424344015 0.11983789332278 0.0418158545970234 0.728960827736181
"292" 0.186029490053036 0.00211465299978567 0.206765679108762 0.605090177838416
"293" 0.55529977707471 0.0546361269552583 0.135127269441333 0.254936826528699
"294" 0.268827104350581 0.141947295824947 7.89288187500731e-05 0.589146671005722
"295" 0.674122567057924 0.138874297449499 0.00987685881098953 0.177126276681588
"296" 0.823760369674016 0.0738932567428686 0.100158043268593 0.00218833031452231
"297" 0.0412766973688509 0.105378068736016 0.0528689784563237 0.800476255438809
"298" 0.762201527021509 0.00709598180182052 0.171757900105474 0.0589445910711968
"299" 0.0927063637041816 0.0494382740658567 0.155983656370941 0.701871705859021
"300" 0.606084957993266 0.143271991242562 0.00275128557967185 0.247891765184501
"301" 0.0269507208645389 0.00129940005000681 0.227784142388157 0.743965736697297
"302" 0.299442397567488 0.0279243361549613 0.15632382784863 0.516309438428921
"303" 0.566666268658411 0.125707078172445 0.0241283838190895 0.283498269350055
"304" 0.686547039335554 0.0182814580910377 0.163924971143887 0.131246531429521
"305" 7.36141953186295e-05 0.00370198733052765 0.162812028392311 0.833412370081843
"306" 0.557476018542237 0.120990704651 0.0410621270010729 0.28047114980569
"307" 0.840129491743097 0.126426833934299 0.0333985307174702 4.51436051334833e-05
"308" 0.614307873731855 0.000182658004624509 0.19869111134385 0.18681835691967
"309" 0.00123233817205724 0.0196975966999752 0.185791848315273 0.793278216812695
"310" 0.8501993252735 0.135118399984966 0.0138658395311413 0.000816435210393323
"311" 0.00991944751031705 0.141757769016976 0.0001634667156546 0.848159316757053
"312" 0.780880637743041 0.00197779369184173 0.180505139325528 0.03663642923959
"313" 0.78851821188905 0.129036901404664 0.00887186610420932 0.0735730206020759
"314" 0.646541147552953 0.123311733006375 0.0159960211146017 0.21415109832607
"315" 0.127684051624731 0.00908815352959146 0.204032054259914 0.659195740585764
"316" 0.790782364927002 0.00266180990777569 0.18410688018396 0.022448944981262
"317" 0.682853528988719 0.0124396314633923 0.19050341300744 0.114203426540448
"318" 0.776116969701012 0.0603135784650337 0.124551351838807 0.0390180999951477
"319" 0.814420022796539 0.0361067742839357 0.147435460407731 0.0020377425117942
"320" 0.389850292178566 0.0621072854285211 0.114992028441958 0.433050393950955
"321" 0.440617680967736 0.14493316950032 0.000688579664770899 0.413760569867173
"322" 0.815730801671658 0.0084332717346742 0.175706493268848 0.000129433324820079
"323" 0.000191654842194141 0.00107072428374001 0.209977189644212 0.788760431229854
"324" 0.682417264645887 0.132968617599941 0.0171666122261058 0.167447505528067
"325" 0.842782688745438 0.121218863008209 0.0219208715082277 0.0140775767381252
"326" 0.453124532221018 0.104518011492708 0.0552331638833109 0.387124292402963
"327" 0.255268607415704 0.0320797753225666 0.177737453094862 0.534914164166868
"328" 0.460108175402585 0.123937513442477 0.0374911324825418 0.378463178672396
"329" 0.678764436487871 0.134629141675044 9.25748759701911e-05 0.186513846961115
"330" 0.130266826871136 0.0496482544452702 0.151701340855087 0.668383577828506
"331" 0.600631555915357 0.0616317445306763 0.110894548815905 0.226842150738061
"332" 0.038406568616955 0.541689705396971 0.283507594682752 0.136396131303322
"333" 7.35679833776125e-05 0.000103055109487647 0.190671497903146 0.809151879003989
"334" 0.00428506605291523 0.363046855488718 0.35084024224173 0.281827836216637
"335" 8.640208233366e-07 0.993343305676106 0.0066549903594518 8.39943618758008e-07
"336" 0.257516179258103 0.122909422528823 0.0145682589351438 0.60500613927793
"337" 1.24122853905316e-06 0.92447229617947 0.0755252688485176 1.19374347306238e-06
"338" 9.01270127575601e-07 0.999442719878692 0.000555504879748944 8.73971431054967e-07
"339" 8.31000197796359e-07 0.999427672319106 0.00057068677866676 8.09902029234832e-07
"340" 0.215342389090352 0.541571201547252 0.150648901983905 0.0924375073784906
"341" 0.00019975585183269 0.00108253795939713 0.725076656902606 0.273641049286164
"342" 0.0489926849084003 0.0139866769718722 0.270810832529154 0.666209805590574
"343" 1.55599218399742e-06 0.0124516723446878 0.987545197127989 1.57453513961159e-06
"344" 0.00135875419260896 1.42324629768011e-06 0.850002437892298 0.148637384668796
"345" 0.193503750387287 1.44511371531736e-06 0.805933942920779 0.000560861578219055
"346" 0.0419749623402102 1.96691242160731e-06 0.958012504042797 1.05667045710608e-05
"347" 7.34722992759541e-05 0.395211622156095 5.99434282886691e-05 0.60465496211634
"348" 1.4260867323706e-06 0.297780826548663 0.702216332761747 1.41460285832465e-06
"349" 0.0207392575345822 0.708290845977587 0.166460772646113 0.104509123841717
"350" 0.349208743145379 1.36239943775761e-06 0.650561483818418 0.000228410636764772
"351" 1.57846367792531e-06 0.28599876605605 0.713998083981538 1.57149873419917e-06
"352" 1.05373485288458e-06 0.869458192708605 0.130539739364833 1.01419170944078e-06
"353" 0.00325468956507407 0.532855260447694 0.0354623714598086 0.428427678527423
"354" 0.0049610359175052 0.330272382127204 0.333942509404398 0.330824072550892
"355" 1.03805108093922e-06 0.999849224959323 0.000148725925225551 1.01106437041541e-06
"356" 0.756254742497044 0.191637526588674 0.0487468614760813 0.00336086943820114
"357" 0.342705926760302 1.31887066708888e-06 0.655857366466406 0.00143538790262476
"358" 0.00508529750752332 0.00048644035150859 0.236372259964324 0.758056002176644
"359" 0.000192043111626558 0.215886889155515 0.00705275760275311 0.776868310130106
"360" 1.39585351530124e-06 0.997510570789561 0.00248665474466123 1.37861226259396e-06
"361" 0.0184583417047822 0.478965775795202 0.00467676116468864 0.497899121335327
"362" 6.75314457287158e-05 0.220177372920146 0.570584592981624 0.209170502652501
"363" 0.736742950366873 0.145344268472583 0.0892127912258191 0.0286999899347246
"364" 0.0701839378003746 0.733646759868112 0.000389283083899349 0.195780019247614
"365" 7.13909354282056e-06 0.82626307970068 0.173722340528374 7.4406774028976e-06
"366" 0.0470627932570782 0.19719160122208 0.189464913310586 0.566280692210256
"367" 5.62822824647454e-05 0.381478922076843 0.0833750770780545 0.535089718562638
"368" 0.420335441583727 0.0706872426235356 0.148094135823157 0.36088317996958
